run_group,seed,strategy,status,match_rate,detail
wp5_misspec_mild,4,ppo_sigma_only,skipped_snapshot_not_aligned,0.3965014577259475,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed4_ppo_sigma_only_test.csv
wp5_misspec_mild,5,ppo_combined,skipped_snapshot_not_aligned,0.5085381091211995,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed5_ppo_combined_test.csv
wp5_misspec_mild,5,ppo_regime_only,skipped_snapshot_not_aligned,0.5085381091211995,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed5_ppo_regime_only_test.csv
wp5_misspec_mild,5,ppo_sigma_only,skipped_snapshot_not_aligned,0.5085381091211995,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed5_ppo_sigma_only_test.csv
wp5_misspec_mild,6,ppo_combined,skipped_snapshot_not_aligned,0.21116201582673885,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed6_ppo_combined_test.csv
wp5_misspec_mild,6,ppo_regime_only,skipped_snapshot_not_aligned,0.21116201582673885,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed6_ppo_regime_only_test.csv
wp5_misspec_mild,6,ppo_sigma_only,skipped_snapshot_not_aligned,0.21116201582673885,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed6_ppo_sigma_only_test.csv
wp5_misspec_mild,7,ppo_combined,skipped_snapshot_not_aligned,0.6105789254477301,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed7_ppo_combined_test.csv
wp5_misspec_mild,7,ppo_regime_only,skipped_snapshot_not_aligned,0.6105789254477301,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed7_ppo_regime_only_test.csv
wp5_misspec_mild,7,ppo_sigma_only,skipped_snapshot_not_aligned,0.6105789254477301,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed7_ppo_sigma_only_test.csv
wp5_misspec_mild,8,ppo_combined,skipped_snapshot_not_aligned,0.47188671386922115,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed8_ppo_combined_test.csv
wp5_misspec_mild,8,ppo_regime_only,skipped_snapshot_not_aligned,0.47188671386922115,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed8_ppo_regime_only_test.csv
wp5_misspec_mild,8,ppo_sigma_only,skipped_snapshot_not_aligned,0.47188671386922115,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed8_ppo_sigma_only_test.csv
wp5_misspec_mild,9,ppo_combined,skipped_snapshot_not_aligned,0.5343606830487297,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed9_ppo_combined_test.csv
wp5_misspec_mild,9,ppo_regime_only,skipped_snapshot_not_aligned,0.5343606830487297,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed9_ppo_regime_only_test.csv
wp5_misspec_mild,9,ppo_sigma_only,skipped_snapshot_not_aligned,0.5343606830487297,results/runs/20260408-160248_seed1_w5-misspec-mild_5d9dc23/curves/seed9_ppo_sigma_only_test.csv
