seed,condition,variant,sharpe_like,final_equity,fill_rate,inv_p99,train_seconds,eval_seconds
47,lagged,regime_only,0.5048509384061161,2.260336086776377,0.17875,2.0,976.2256879806519,0.727461576461792
47,lagged,combined,0.5699066817670478,2.1006313595554076,0.218125,2.0,985.3803522586823,0.744910717010498
47,lagged,oracle_pure,0.30997354053992393,1.2496764751944625,0.158125,2.0,976.0054364204407,0.7099182605743408
47,lagged,oracle_full,0.5242991108004439,2.1762537702030045,0.160625,2.0,988.5336360931396,0.7459759712219238
47,coarsened,sigma_only,0.6472249370352562,2.470913672145116,0.220625,1.0,978.5367050170898,0.73781418800354
47,coarsened,regime_only,0.5048509384061161,2.260336086776377,0.17875,2.0,974.6858685016632,0.7376582622528076
47,coarsened,combined,0.587434052749339,2.020830062316719,0.22125,1.0,984.7258489131927,0.7305557727813721
47,coarsened,oracle_pure,0.30997354053992393,1.2496764751944625,0.158125,2.0,975.0716791152954,0.714165449142456
47,coarsened,oracle_full,0.5677812055972485,2.209649708941072,0.166875,2.0,985.5904133319855,0.7419483661651611
47,none,regime_only,0.5048509384061161,2.260336086776377,0.17875,2.0,977.964542388916,0.7191216945648193
47,none,combined,0.5048509384061161,2.260336086776377,0.17875,2.0,977.3692765235901,0.7241272926330566
47,none,oracle_pure,0.30997354053992393,1.2496764751944625,0.158125,2.0,976.1438286304474,0.7191207408905029
47,none,oracle_full,0.30997354053992393,1.2496764751944625,0.158125,2.0,977.4701273441315,0.7119309902191162
48,full,sigma_only,0.6750880988764401,3.0250623614667376,0.228125,2.0,981.0520796775818,0.7249922752380371
48,full,regime_only,0.6527225406118033,2.602309432150065,0.226875,2.0,978.1402621269226,0.7152304649353027
48,full,combined,0.36760748389158543,1.3326238235210042,0.0725,1.0,991.6980490684509,0.7423667907714844
48,full,oracle_pure,0.4874588744344969,2.2377343592232535,0.113125,3.0,979.9769957065582,0.7218325138092041
48,full,oracle_full,0.4801340098832274,2.005105176157997,0.13375,1.0,990.8992917537689,0.7516405582427979
48,noisy,sigma_only,0.5735619201962586,2.395742256979304,0.24375,2.0,979.7555112838745,0.7317595481872559
48,noisy,regime_only,0.6527225406118033,2.602309432150065,0.226875,2.0,979.0736446380615,0.7128992080688477
48,noisy,combined,0.6365686676701099,2.73615861354628,0.255625,2.0,1262.6101932525635,0.9145932197570801
48,noisy,oracle_pure,0.4874588744344969,2.2377343592232535,0.113125,3.0,1203.7439148426056,0.8246498107910156
48,noisy,oracle_full,0.5034900411633857,1.9941179382218195,0.203125,2.0,992.9086630344391,0.7336924076080322
48,lagged,sigma_only,0.6730207044460423,2.805352145046797,0.25375,2.0,968.0153303146362,0.7318322658538818
48,lagged,regime_only,0.6527225406118033,2.602309432150065,0.226875,2.0,964.4768557548523,0.7217631340026855
48,lagged,combined,0.5651973359508884,2.1780045598979285,0.18125,1.0,984.6059517860413,0.737023115158081
48,lagged,oracle_pure,0.4874588744344969,2.2377343592232535,0.113125,3.0,978.0766532421112,0.7130351066589355
48,lagged,oracle_full,0.53253073665846,2.523751965807989,0.17,4.0,983.5190763473511,0.8039650917053223
48,coarsened,sigma_only,0.6807622364814099,2.99320823412188,0.26125,2.0,975.7804267406464,0.7281296253204346
48,coarsened,regime_only,0.6527225406118033,2.602309432150065,0.226875,2.0,973.7314357757568,0.729590654373169
48,coarsened,combined,0.5527226422168097,2.322299542730377,0.23625,2.0,984.2227759361267,0.7390968799591064
48,coarsened,oracle_pure,0.4874588744344969,2.2377343592232535,0.113125,3.0,974.4859535694122,0.7239673137664795
48,coarsened,oracle_full,0.5971561042743317,2.6497264143609556,0.2375,2.0,984.262754201889,0.7322297096252441
48,none,regime_only,0.6527225406118033,2.602309432150065,0.226875,2.0,970.9217631816864,0.7169597148895264
48,none,combined,0.6527225406118033,2.602309432150065,0.226875,2.0,973.336941242218,0.7145230770111084
48,none,oracle_pure,0.4874588744344969,2.2377343592232535,0.113125,3.0,973.3653120994568,0.7148861885070801
48,none,oracle_full,0.4874588744344969,2.2377343592232535,0.113125,3.0,972.9535629749298,0.7394545078277588
49,full,sigma_only,0.7752885130674149,3.2472385642407176,0.27875,2.0,975.1370813846588,0.7227137088775635
49,full,regime_only,0.5458423833681911,2.380875601658758,0.225625,2.0,973.9458804130554,0.7186939716339111
49,full,combined,0.6346830863387722,2.8274872515878684,0.275,3.0,1031.502440214157,0.7509303092956543
49,full,oracle_pure,0.7350733298044261,3.140549567697164,0.283125,2.0,1045.5975186824799,0.7866485118865967
49,full,oracle_full,0.6286350556335205,2.6538937857616816,0.21,2.0,1114.0042867660522,0.7917242050170898
49,noisy,sigma_only,0.46867662428364354,1.7927289366871975,0.126875,2.0,1007.2348971366882,0.7502274513244629
49,noisy,regime_only,0.5458423833681911,2.380875601658758,0.225625,2.0,1012.5431287288666,0.7279410362243652
49,noisy,combined,0.3624079126901184,1.2905502920163059,0.090625,2.0,987.7263159751892,0.7414019107818604
